user_id	user_first_touch_timestamp	email
UA000000102945783	1592410694484754	""
UA000000102945793	1592410696463808	""
UA000000102945794	1592410696602399	""
UA000000102945795	1592410696660436	""
UA000000102945797	1592410696816651	""
UA000000102945815	1592410700587795	""
UA000000102945818	1592410701799935	""
UA000000102945828	1592410702761377	""
UA000000102945830	1592410702916256	""
UA000000102945833	1592410703333109	""
UA000000102945845	1592410704860933	""
UA000000102945858	1592410706903565	""
UA000000102945876	1592410709174764	""
UA000000102945879	1592410710272743	""
UA000000102945887	1592410711292511	""
UA000000102945901	1592410714101646	""
UA000000102945910	1592410716156625	""
UA000000102945933	1592410718929640	""
UA000000102945936	1592410719495260	""
UA000000102945940	1592410720125555	edward46@griffith-martin.org
UA000000102945941	1592410720210972	""
UA000000102945942	1592410720257429	""
UA000000102945951	1592410721732646	""
UA000000102945956	1592410722040508	""
UA000000102945965	1592410723976016	""
UA000000102945973	1592410724787288	""
UA000000102945992	1592410727351222	""
UA000000102945998	1592410728527188	""
UA000000102946006	1592410729394334	""
UA000000102946013	1592410730162165	""
UA000000102946037	1592410736589986	""
UA000000102946045	1592410738171758	""
UA000000102946050	1592410738932580	""
UA000000102946067	1592410741507828	""
UA000000102946070	1592410742125414	""
UA000000102946071	1592410742187123	""
UA000000102946072	1592410742271726	""
UA000000102946088	1592410744730747	""
UA000000102946107	1592410748326943	""
UA000000102946121	1592410749836537	""
UA000000102946124	1592410750445131	bailey32@swanson.org
UA000000102946125	1592410750461856	""
UA000000102946135	1592410752272510	""
UA000000102946142	1592410753202148	edwardlewis54@yahoo.com
UA000000102946172	1592410758224895	""
UA000000102946178	1592410759573615	""
UA000000102946186	1592410760473314	steven04@rubio.com
UA000000102946215	1592410765856721	""
UA000000102946228	1592410768811207	daniel28@lamb.net
UA000000102946235	1592410770398327	dfisher28@yahoo.com
UA000000102946238	1592410770670311	""
UA000000102946239	1592410770814942	""
UA000000102946244	1592410771195661	amanda808@hotmail.com
UA000000102946257	1592410772815464	""
UA000000102946269	1592410775186272	""
UA000000102946275	1592410775849177	cgonzalez@wright.com
UA000000102946286	1592410777768550	lewisstephanie78@gmail.com
UA000000102946289	1592410778025321	""
UA000000102946298	1592410780007828	""
UA000000102946299	1592410780175113	""
UA000000102946304	1592410781942335	""
UA000000102946306	1592410782163120	""
UA000000102946334	1592410786489054	""
UA000000102946359	1592410791435983	""
UA000000102946370	1592410793548401	""
UA000000102946378	1592410794877767	angela0632@hotmail.com
UA000000102946383	1592410795553817	""
UA000000102946389	1592410797156792	daviddenise@yahoo.com
UA000000102946392	1592410797510937	""
UA000000102946403	1592410798742884	""
UA000000102946404	1592410798804060	""
UA000000102946407	1592410799641353	""
UA000000102946414	1592410801511677	""
UA000000102946432	1592410803592847	""
UA000000102946433	1592410803754677	""
UA000000102946444	1592410805127737	""
UA000000102946448	1592410806017114	""
UA000000102946449	1592410806129140	""
UA000000102946452	1592410806401121	""
UA000000102946467	1592410807880484	""
UA000000102946478	1592410809655553	""
UA000000102946483	1592410811315325	psmith7@yahoo.com
UA000000102946490	1592410812804101	""
UA000000102946494	1592410813861257	""
UA000000102946496	1592410814140053	""
UA000000102946509	1592410816844134	""
UA000000102946523	1592410820699740	dawncook@burgess.com
UA000000102946529	1592410821270412	""
UA000000102946535	1592410822371394	""
UA000000102946549	1592410824197368	""
UA000000102946556	1592410825226865	""
UA000000102946567	1592410826347420	""
UA000000102946571	1592410826603022	""
UA000000102946575	1592410827055745	""
UA000000102946585	1592410827902124	""
UA000000102946594	1592410829027612	""
UA000000102946596	1592410829224404	""
UA000000102946604	1592410831158373	""
UA000000102946608	1592410832054422	""
UA000000102946660	1592410839855497	""
UA000000102946667	1592410840688005	""
UA000000102946675	1592410842812815	ebanks@gmail.com
UA000000102946682	1592410844649898	""
UA000000102946683	1592410844651745	""
UA000000102946709	1592410849010555	hunterthompson@hotmail.com
UA000000102946716	1592410850555641	""
UA000000102946727	1592410852281355	""
UA000000102946742	1592410855027072	""
UA000000102946743	1592410855061436	""
UA000000102946744	1592410855118566	""
UA000000102946749	1592410855809113	""
UA000000102946752	1592410856716250	kschmidt@yahoo.com
UA000000102946768	1592410859076526	""
UA000000102946774	1592410860887089	""
UA000000102946789	1592410864349327	""
UA000000102946799	1592410865944375	""
UA000000102946806	1592410867257108	""
UA000000102946820	1592410869560563	""
UA000000102946828	1592410872044307	""
UA000000102946832	1592410873181542	""
UA000000102946843	1592410875370725	""
UA000000102946845	1592410875654525	""
UA000000102946846	1592410875749112	""
UA000000102946852	1592410876530988	""
UA000000102946862	1592410878704013	""
UA000000102946873	1592410881308496	""
UA000000102946879	1592410882190849	""
UA000000102946905	1592410885940931	""
UA000000102946908	1592410886236197	""
UA000000102946917	1592410888107534	""
UA000000102946920	1592410888382216	alanmyers@thornton.com
UA000000102946923	1592410888452780	""
UA000000102946925	1592410888619146	cookpamela@hotmail.com
UA000000102946926	1592410888632061	""
UA000000102946930	1592410889004700	""
UA000000102946947	1592410892831731	""
UA000000102946956	1592410894255276	""
UA000000102946960	1592410895082790	""
UA000000102946968	1592410896229988	""
UA000000102946971	1592410896370521	""
UA000000102946972	1592410896495047	amanda9378@gmail.com
UA000000102946981	1592410897217853	""
UA000000102946989	1592410898813040	chamberslucas@stevenson-marshall.com
UA000000102946991	1592410898873184	""
UA000000102946993	1592410900003226	""
UA000000102947013	1592410904495367	kherrera@clark.com
UA000000102947018	1592410905459165	jamesjennifer@hotmail.com
UA000000102947022	1592410906361704	""
UA000000102947026	1592410907011445	""
UA000000102947031	1592410907640677	johnandrews@carroll.org
UA000000102947040	1592410909393827	""
UA000000102947058	1592410913460499	""
UA000000102947059	1592410913489677	""
UA000000102947062	1592410913762661	michele78@hill.info
UA000000102947065	1592410914236585	""
UA000000102947079	1592410916137922	""
UA000000102947081	1592410916591792	""
UA000000102947084	1592410917265335	""
UA000000102947089	1592410918326007	""
UA000000102947102	1592410920227223	""
UA000000102947111	1592410921085400	""
UA000000102947152	1592410927479136	""
UA000000102947158	1592410928703306	""
UA000000102947160	1592410929249176	""
UA000000102947171	1592410930799749	steven4575@hotmail.com
UA000000102947174	1592410931776409	""
UA000000102947182	1592410933336526	""
UA000000102947209	1592410936353485	""
UA000000102947210	1592410936414403	""
UA000000102947223	1592410939451032	""
UA000000102947232	1592410940483548	""
UA000000102947250	1592410943891566	""
UA000000102947251	1592410944057780	""
UA000000102947257	1592410944833533	""
UA000000102947270	1592410947770626	""
UA000000102947288	1592410950540163	""
UA000000102947295	1592410952208701	""
UA000000102947313	1592410955912314	""
UA000000102947320	1592410957812994	rogerstim@hotmail.com
UA000000102947328	1592410959413396	""
UA000000102947329	1592410959428969	""
UA000000102947331	1592410960116133	""
UA000000102947333	1592410960131288	""
UA000000102947339	1592410960891135	""
UA000000102947340	1592410961099175	jday@stevens.com
UA000000102947342	1592410961419130	""
UA000000102947349	1592410962022218	""
UA000000102947353	1592410962491153	""
UA000000102947354	1592410962664951	""
UA000000102947355	1592410962763259	""
UA000000102947362	1592410963258451	""
UA000000102947371	1592410964689505	""
UA000000102947380	1592410966758078	""
UA000000102947385	1592410967531114	""
UA000000102947417	1592410974650159	""
UA000000102947427	1592410977022719	""
UA000000102947445	1592410979794567	""
UA000000102947447	1592410980051225	""
UA000000102947455	1592410981705813	""
UA000000102947456	1592410981770955	""
UA000000102947470	1592410984069713	""
UA000000102947474	1592410984640628	""
UA000000102947478	1592410985054786	zbutler@medina.com
UA000000102947481	1592410985451185	scott16@hotmail.com
UA000000102947488	1592410986579058	""
UA000000102947497	1592410988003724	""
UA000000102947515	1592410992633186	""
UA000000102947516	1592410992707168	""
UA000000102947548	1592410998582331	""
UA000000102947582	1592411002347717	""
UA000000102947588	1592411003081446	""
UA000000102947592	1592411003662637	""
UA000000102947594	1592411003811702	""
UA000000102947596	1592411004165016	""
UA000000102947600	1592411004925016	""
UA000000102947608	1592411006203355	bradleychristine@gonzalez.com
UA000000102947621	1592411008215368	""
UA000000102947624	1592411008817344	""
UA000000102947625	1592411008852460	""
UA000000102947628	1592411009142353	nwagner@bailey-navarro.com
UA000000102947639	1592411010330694	""
UA000000102947641	1592411010540983	""
UA000000102947647	1592411011363844	""
UA000000102947673	1592411015044522	""
UA000000102947674	1592411015076660	tylerbarry@gmail.com
UA000000102947679	1592411015972994	""
UA000000102947691	1592411017962792	""
UA000000102947693	1592411018074318	""
UA000000102947734	1592411026169758	""
UA000000102947743	1592411027850216	""
UA000000102947752	1592411029105448	""
UA000000102947753	1592411029178989	hoffmanandrew@gmail.com
UA000000102947754	1592411029409379	""
UA000000102947756	1592411029915369	""
UA000000102947758	1592411030307226	""
UA000000102947763	1592411030840296	""
UA000000102947770	1592411032642888	""
UA000000102947780	1592411034314877	""
UA000000102947792	1592411037373685	""
UA000000102947794	1592411037549495	""
UA000000102947803	1592411040131329	""
UA000000102947805	1592411040407037	cindyjackson@horne.com
UA000000102947817	1592411042272549	""
UA000000102947826	1592411043922441	""
UA000000102947830	1592411044620135	russellroy@gmail.com
UA000000102947831	1592411044666350	""
UA000000102947835	1592411045047559	mpennington@hotmail.com
UA000000102947851	1592411047457351	""
UA000000102947856	1592411047870688	""
UA000000102947863	1592411049921715	""
UA000000102947874	1592411052403946	""
UA000000102947875	1592411052511372	""
UA000000102947881	1592411053556162	""
UA000000102947882	1592411053568395	""
UA000000102947908	1592411057330866	""
UA000000102947914	1592411058178998	""
UA000000102947942	1592411063545328	""
UA000000102947944	1592411063811861	ellisbrandi@schmidt.info
UA000000102947946	1592411063956896	""
UA000000102947949	1592411064414054	""
UA000000102947957	1592411066160183	""
UA000000102947959	1592411066336586	""
UA000000102947964	1592411066875628	""
UA000000102947973	1592411068635313	""
UA000000102947980	1592411070418185	""
UA000000102947986	1592411071719203	""
UA000000102947993	1592411073037724	""
UA000000102948010	1592411076127138	""
UA000000102948014	1592411076475170	""
UA000000102948024	1592411078361727	robbinskenneth@duran.com
UA000000102948033	1592411079521568	""
UA000000102948051	1592411082063918	""
UA000000102948060	1592411083109919	""
UA000000102948068	1592411085185880	""
UA000000102948069	1592411085294722	andreagalvan@yahoo.com
UA000000102948079	1592411086895761	""
UA000000102948084	1592411087714710	""
UA000000102948108	1592411092143099	pfleming@miller.com
UA000000102948114	1592411093998460	""
UA000000102948122	1592411096368154	""
UA000000102948129	1592411099169024	""
UA000000102948149	1592411102252783	""
UA000000102948152	1592411102511953	lisarich@hotmail.com
UA000000102948157	1592411103234529	""
UA000000102948175	1592411106222476	""
UA000000102948197	1592411110085990	""
UA000000102948200	1592411110315299	""
UA000000102948231	1592411113756325	""
UA000000102948233	1592411113873752	""
UA000000102948241	1592411115212837	""
UA000000102948249	1592411116384153	""
UA000000102948250	1592411116389671	""
UA000000102948288	1592411121255591	""
UA000000102948295	1592411122160123	""
UA000000102948314	1592411125817315	""
UA000000102948320	1592411126450091	""
UA000000102948328	1592411127812384	kylemyers@salinas.com
UA000000102948333	1592411128955818	""
UA000000102948334	1592411129037855	""
UA000000102948341	1592411130533802	""
UA000000102948364	1592411134119653	jackieherrera@yahoo.com
UA000000102948368	1592411134568214	""
UA000000102948376	1592411135853961	""
UA000000102948383	1592411136605129	""
UA000000102948390	1592411138355855	""
UA000000102948392	1592411138376957	""
UA000000102948401	1592411139427762	""
UA000000102948408	1592411141101055	""
UA000000102948426	1592411144926978	""
UA000000102948429	1592411145367645	spencerwiley@vazquez.com
UA000000102948447	1592411148833787	""
UA000000102948449	1592411149089268	""
UA000000102948450	1592411149415666	""
UA000000102948455	1592411150527609	""
UA000000102948460	1592411151560294	""
UA000000102948461	1592411151737576	""
UA000000102948474	1592411153711698	cody88@hotmail.com
UA000000102948489	1592411156262653	""
UA000000102948491	1592411156546361	""
UA000000102948492	1592411156767798	""
UA000000102948494	1592411156810472	brownrobert@brown.com
UA000000102948513	1592411160318866	""
UA000000102948523	1592411161758859	""
UA000000102948528	1592411162294025	""
UA000000102948530	1592411162711413	david9342@yahoo.com
UA000000102948531	1592411162783033	""
UA000000102948536	1592411163954665	craigcooper@gmail.com
UA000000102948539	1592411164741272	""
UA000000102948540	1592411164763457	patriciawatts@robbins.biz
UA000000102948542	1592411165743780	""
UA000000102948548	1592411166456735	""
UA000000102948550	1592411167001087	""
UA000000102948555	1592411168454026	""
UA000000102948568	1592411170341924	""
UA000000102948576	1592411171991685	""
UA000000102948578	1592411172126187	""
UA000000102948589	1592411173470206	qdean16@gmail.com
UA000000102948592	1592411174058264	""
UA000000102948599	1592411176083785	""
UA000000102948606	1592411176899397	""
UA000000102948608	1592411177118864	""
UA000000102948613	1592411178264932	""
UA000000102948621	1592411179538460	""
UA000000102948626	1592411180559822	""
UA000000102948631	1592411181540356	manuelpatel@brown.com
UA000000102948636	1592411182321386	brian18@williams.net
UA000000102948655	1592411184899765	""
UA000000102948658	1592411185522077	""
UA000000102948661	1592411185755429	""
UA000000102948669	1592411187051488	dramirez72@hotmail.com
UA000000102948670	1592411187140261	""
UA000000102948676	1592411188258999	""
UA000000102948677	1592411188287952	""
UA000000102948694	1592411191132080	""
UA000000102948701	1592411192116030	""
UA000000102948702	1592411192571175	""
UA000000102948706	1592411193162165	""
UA000000102948709	1592411193721083	""
UA000000102948725	1592411196347145	""
UA000000102948730	1592411197275165	nicholasgomez@li.com
UA000000102948735	1592411197631000	""
UA000000102948737	1592411198281265	""
UA000000102948752	1592411201282900	""
UA000000102948755	1592411201849088	sgarcia30@hotmail.com
UA000000102948764	1592411203612626	""
UA000000102948766	1592411203853247	""
UA000000102948767	1592411203929472	""
UA000000102948769	1592411204440760	""
UA000000102948792	1592411206893590	""
UA000000102948795	1592411207067596	""
UA000000102948796	1592411207101041	""
UA000000102948809	1592411209773024	""
UA000000102948818	1592411210795385	""
UA000000102948826	1592411211432774	""
UA000000102948830	1592411211920810	""
UA000000102948831	1592411211965527	""
UA000000102948840	1592411213486575	""
UA000000102948850	1592411214568372	""
UA000000102948863	1592411217204902	""
UA000000102948876	1592411219873716	""
UA000000102948878	1592411219941281	""
UA000000102948885	1592411221216227	stevencollins60@gmail.com
UA000000102948896	1592411222897125	""
UA000000102948906	1592411224682989	""
UA000000102948908	1592411224782450	""
UA000000102948913	1592411225891190	""
UA000000102948915	1592411226111735	""
UA000000102948917	1592411226757191	""
UA000000102948924	1592411227789597	jonesandrew@wang.com
UA000000102948928	1592411228579561	""
UA000000102948931	1592411228835284	""
UA000000102948934	1592411228927391	""
UA000000102948937	1592411229210496	""
UA000000102948943	1592411229801016	""
UA000000102948946	1592411230635943	""
UA000000102948948	1592411230950756	pwilliams61@hotmail.com
UA000000102948952	1592411231959502	""
UA000000102948962	1592411233864543	""
UA000000102948968	1592411235022181	""
UA000000102948974	1592411235950699	""
UA000000102948978	1592411236831648	""
UA000000102948986	1592411238519867	""
UA000000102948987	1592411238578467	""
UA000000102948992	1592411239631835	""
UA000000102949012	1592411243443426	""
UA000000102949030	1592411247171318	""
UA000000102949039	1592411249069083	""
UA000000102949041	1592411249259124	""
UA000000102949042	1592411249284328	""
UA000000102949052	1592411250356154	""
UA000000102949083	1592411254498842	""
UA000000102949089	1592411255617771	""
UA000000102949106	1592411258864465	""
UA000000102949107	1592411258872170	""
UA000000102949108	1592411258940931	yjones@hogan.com
UA000000102949110	1592411259282871	""
UA000000102949115	1592411260287566	""
UA000000102949133	1592411263711508	""
UA000000102949138	1592411265176623	""
UA000000102949141	1592411266085793	""
UA000000102949161	1592411269357652	""
UA000000102949163	1592411270391413	""
UA000000102949169	1592411270946137	""
UA000000102949178	1592411272311862	""
UA000000102949181	1592411272814778	""
UA000000102949182	1592411273071027	""
UA000000102949193	1592411274780573	""
UA000000102949201	1592411275708323	""
UA000000102949219	1592411279381152	""
UA000000102949227	1592411280335961	""
UA000000102949230	1592411281888127	""
UA000000102949237	1592411282805471	""
UA000000102949239	1592411282901698	""
UA000000102949252	1592411284205918	""
UA000000102949260	1592411284976858	""
UA000000102949261	1592411285079238	""
UA000000102949264	1592411285749098	""
UA000000102949266	1592411286168085	""
UA000000102949267	1592411286245155	""
UA000000102949299	1592411292458757	""
UA000000102949304	1592411293408839	""
UA000000102949315	1592411294937405	""
UA000000102949331	1592411297461798	""
UA000000102949336	1592411298403247	""
UA000000102949346	1592411299826961	fperez@johnson.com
UA000000102949369	1592411302892316	""
UA000000102949387	1592411306318669	""
UA000000102949402	1592411309394258	""
UA000000102949415	1592411312085623	""
UA000000102949425	1592411313230823	""
UA000000102949435	1592411315147810	""
UA000000102949442	1592411316331212	""
UA000000102949444	1592411316781292	""
UA000000102949445	1592411316847677	""
UA000000102949449	1592411317806523	""
UA000000102949458	1592411319679735	""
UA000000102949463	1592411320232646	""
UA000000102949464	1592411320414500	""
UA000000102949466	1592411320800123	""
UA000000102949472	1592411321995209	""
UA000000102949488	1592411323509604	""
UA000000102949494	1592411324464917	""
UA000000102949498	1592411326123610	""
UA000000102949516	1592411330651913	""
UA000000102949522	1592411333120885	""
UA000000102949524	1592411333561319	""
UA000000102949540	1592411337092946	""
UA000000102949542	1592411337252526	garciajay@harrell.com
UA000000102949550	1592411338071316	adambaker@hurley-foley.biz
UA000000102949554	1592411338597217	""
UA000000102949569	1592411340696644	""
UA000000102949576	1592411341988581	""
UA000000102949580	1592411342329651	""
UA000000102949581	1592411342342956	higginschristina@gmail.com
UA000000102949604	1592411345830843	""
UA000000102949605	1592411346038414	""
UA000000102949609	1592411346811625	garrettnorris@morales.com
UA000000102949628	1592411352326183	""
UA000000102949637	1592411354324267	""
UA000000102949640	1592411354478481	gtyler@campbell-moore.com
UA000000102949658	1592411357681208	""
UA000000102949672	1592411359792003	""
UA000000102949683	1592411362842474	""
UA000000102949696	1592411365897522	""
UA000000102949705	1592411366971720	""
UA000000102949708	1592411367716898	zwright@brown.com
UA000000102949717	1592411369831715	""
UA000000102949724	1592411370783424	""
UA000000102949726	1592411371530432	""
UA000000102949729	1592411371943391	""
UA000000102949731	1592411372206870	""
UA000000102949738	1592411373056724	alexandermoore@gmail.com
UA000000102949751	1592411375917109	""
UA000000102949777	1592411378568804	""
UA000000102949786	1592411379760404	""
UA000000102949790	1592411380712431	""
UA000000102949803	1592411383313961	""
UA000000102949816	1592411385077839	""
UA000000102949821	1592411385815109	""
UA000000102949827	1592411387020017	""
UA000000102949828	1592411387084494	""
UA000000102949848	1592411390086030	""
UA000000102949861	1592411392529131	""
UA000000102949865	1592411392997119	roycynthia@smith.biz
UA000000102949867	1592411393173822	""
UA000000102949869	1592411393656041	""
UA000000102949874	1592411394936847	""
UA000000102949875	1592411394971189	""
UA000000102949901	1592411398740250	""
UA000000102949905	1592411399052675	""
UA000000102949906	1592411399750302	""
UA000000102949913	1592411400880394	""
UA000000102949931	1592411404100436	""
UA000000102949944	1592411405448341	""
UA000000102949946	1592411406536794	""
UA000000102949951	1592411407376892	""
UA000000102949955	1592411408067820	williamsonbryan@yahoo.com
UA000000102949957	1592411408097157	patrickjohnson@hess-martinez.com
UA000000102949970	1592411410599870	""
UA000000102949993	1592411413840708	""
UA000000102949995	1592411414004152	""
UA000000102950013	1592411416655454	ryancooke@gmail.com
UA000000102950014	1592411416732721	""
UA000000102950018	1592411417254920	""
UA000000102950020	1592411417814342	""
UA000000102950024	1592411418548912	""
UA000000102950043	1592411423394268	""
UA000000102950067	1592411427502779	""
UA000000102950071	1592411428476922	""
UA000000102950083	1592411430049152	""
UA000000102950094	1592411431946872	""
UA000000102950095	1592411432020263	""
UA000000102950098	1592411432161251	""
UA000000102950101	1592411432724734	""
UA000000102950114	1592411434657259	""
UA000000102950117	1592411435169108	taylorzamora@hotmail.com
UA000000102950121	1592411436131615	""
UA000000102950126	1592411436689646	""
UA000000102950128	1592411436897219	""
UA000000102950134	1592411437670510	""
UA000000102950137	1592411438393808	""
UA000000102950144	1592411439558113	""
UA000000102950146	1592411439970506	""
UA000000102950154	1592411441763694	""
UA000000102950163	1592411443335459	""
UA000000102950185	1592411447605095	""
UA000000102950193	1592411449505804	michealmeza@thomas-johnson.com
UA000000102950195	1592411449771861	tanya63@perez.com
UA000000102950199	1592411450280553	""
UA000000102950205	1592411451081991	padillatimothy@yahoo.com
UA000000102950214	1592411452388787	""
UA000000102950220	1592411452900947	""
UA000000102950243	1592411456361795	""
UA000000102950245	1592411456508567	""
UA000000102950262	1592411459931199	tylerlisa@hotmail.com
UA000000102950268	1592411461207724	dcoffey89@gmail.com
UA000000102950269	1592411461236634	""
UA000000102950270	1592411461302428	""
UA000000102950276	1592411463056402	""
UA000000102950283	1592411464772216	whitejennifer86@hotmail.com
UA000000102950291	1592411465531745	""
UA000000102950292	1592411465814243	""
UA000000102950294	1592411465988005	""
UA000000102950295	1592411466110183	""
UA000000102950300	1592411466640457	""
UA000000102950314	1592411468582491	""
UA000000102950316	1592411468644590	""
UA000000102950322	1592411469692329	""
UA000000102950342	1592411473464819	""
UA000000102950346	1592411474108063	""
UA000000102950358	1592411476757506	""
UA000000102950370	1592411478492414	""
UA000000102950385	1592411480451533	sandra62@spencer-carter.org
UA000000102950387	1592411480673613	""
UA000000102950388	1592411480828410	davidknight@hotmail.com
UA000000102950391	1592411481139174	""
UA000000102950393	1592411481559197	nicole73@morrison.com
UA000000102950397	1592411482490526	""
UA000000102950403	1592411483825544	""
UA000000102950408	1592411485160643	""
UA000000102950416	1592411486078754	""
UA000000102950419	1592411486725196	""
UA000000102950420	1592411486880844	""
UA000000102950421	1592411487514010	""
UA000000102950429	1592411488472650	kyle14@bailey.net
UA000000102950433	1592411489454246	""
UA000000102950438	1592411490075565	""
UA000000102950462	1592411494703740	""
UA000000102950463	1592411494983888	""
UA000000102950464	1592411495038931	""
UA000000102950466	1592411495211963	""
UA000000102950487	1592411498043567	""
UA000000102950493	1592411499327290	""
UA000000102950512	1592411501509694	""
UA000000102950525	1592411503578371	""
UA000000102950534	1592411505705864	""
UA000000102950539	1592411506310392	""
UA000000102950569	1592411510371622	""
UA000000102950578	1592411512265559	""
UA000000102950579	1592411512382484	""
UA000000102950580	1592411512474491	""
UA000000102950585	1592411512783195	""
UA000000102950589	1592411513126421	""
UA000000102950595	1592411513899852	""
UA000000102950596	1592411514104915	""
UA000000102950610	1592411516353176	""
UA000000102950615	1592411517076746	""
UA000000102950624	1592411518177610	""
UA000000102950625	1592411518382563	anthony43@gmail.com
UA000000102950641	1592411520484813	""
UA000000102950650	1592411522609343	mary72@miller-moore.com
UA000000102950655	1592411523158895	""
UA000000102950682	1592411527411785	kristengill@gmail.com
UA000000102950685	1592411527727114	""
UA000000102950687	1592411528257091	hansenwilliam@hotmail.com
UA000000102950703	1592411530348060	""
UA000000102950725	1592411534952023	""
UA000000102950737	1592411536715272	""
UA000000102950739	1592411536943234	""
UA000000102950748	1592411537745664	tonycalhoun@tucker.org
UA000000102950762	1592411539947347	""
UA000000102950773	1592411543991098	""
UA000000102950774	1592411544074336	nolanlawrence@gmail.com
UA000000102950780	1592411545080973	""
UA000000102950790	1592411546200180	""
UA000000102950791	1592411546310183	""
UA000000102950796	1592411546543555	""
UA000000102950822	1592411551517512	""
UA000000102950826	1592411552316243	""
UA000000102950829	1592411553256751	""
UA000000102950842	1592411554384591	""
UA000000102950843	1592411554563945	""
UA000000102950860	1592411556983617	""
UA000000102950863	1592411557306372	andersonstephanie38@hotmail.com
UA000000102950865	1592411557581633	""
UA000000102950866	1592411557977404	fbradford@goodman-williams.com
UA000000102950871	1592411559048807	dylan09@baker-parker.com
UA000000102950879	1592411561020171	""
UA000000102950888	1592411562203087	""
UA000000102950901	1592411563169036	""
UA000000102950915	1592411565004781	""
UA000000102950927	1592411566419477	""
UA000000102950946	1592411570015624	""
UA000000102950954	1592411571127234	""
UA000000102950956	1592411571388372	""
UA000000102950964	1592411572213083	""
UA000000102950965	1592411572626130	fflowers@howell.biz
UA000000102950989	1592411576700743	hrodriguez90@yahoo.com
UA000000102950996	1592411578983003	""
UA000000102951000	1592411580055563	""
UA000000102951001	1592411580082935	""
UA000000102951002	1592411580178475	""
UA000000102951003	1592411580538341	""
UA000000102951004	1592411580750813	""
UA000000102951005	1592411580757289	""
UA000000102951010	1592411581138260	""
UA000000102951017	1592411583407452	""
UA000000102951026	1592411584952671	""
UA000000102951027	1592411585178909	""
UA000000102951031	1592411586000010	""
UA000000102951032	1592411586008805	""
UA000000102951037	1592411586724548	""
UA000000102951043	1592411587811962	""
UA000000102951048	1592411588441132	""
UA000000102951053	1592411588658982	""
UA000000102951063	1592411590097626	michelle37@gilbert.com
UA000000102951068	1592411590617408	""
UA000000102951077	1592411592479049	""
UA000000102951083	1592411593340721	""
UA000000102951085	1592411593731592	""
UA000000102951087	1592411594192389	""
UA000000102951098	1592411597103458	""
UA000000102951111	1592411600273574	""
UA000000102951123	1592411601899929	""
UA000000102951124	1592411602772377	""
UA000000102951156	1592411609390830	""
UA000000102951163	1592411611864541	""
UA000000102951173	1592411615019623	""
UA000000102951177	1592411616106171	""
UA000000102951181	1592411616756336	""
UA000000102951184	1592411617415306	""
UA000000102951188	1592411618477724	""
UA000000102951189	1592411618611153	""
UA000000102951192	1592411619542327	""
UA000000102951197	1592411619785905	""
UA000000102951200	1592411620072324	""
UA000000102951202	1592411620481171	""
UA000000102951217	1592411623927599	""
UA000000102951220	1592411624391734	""
UA000000102951222	1592411624582574	anthony64@yahoo.com
UA000000102951235	1592411626344827	""
UA000000102951244	1592411627862614	""
UA000000102951247	1592411628118483	""
UA000000102951254	1592411629679468	karen33@rhodes.biz
UA000000102951255	1592411629762305	ramirezsamantha91@gmail.com
UA000000102951256	1592411629770433	""
UA000000102951263	1592411630423011	""
UA000000102951269	1592411632048340	""
UA000000102951272	1592411632252794	carterleah@diaz.biz
UA000000102951282	1592411634192134	""
UA000000102951296	1592411636775893	jennagonzalez@lopez.com
UA000000102951298	1592411636938585	""
UA000000102951313	1592411639842539	larryguerrero@hotmail.com
UA000000102951314	1592411640600076	""
UA000000102951316	1592411640824201	jessica23@hill.com
UA000000102951320	1592411641234558	""
UA000000102951324	1592411641837173	""
UA000000102951328	1592411642925323	johnstim@hays.com
UA000000102951332	1592411643725706	""
UA000000102951342	1592411645184550	""
UA000000102951347	1592411645831118	""
UA000000102951367	1592411648965939	""
UA000000102951384	1592411651571046	""
UA000000102951391	1592411653208892	""
UA000000102951393	1592411653313311	""
UA000000102951425	1592411657956399	""
UA000000102951435	1592411659740877	""
UA000000102951438	1592411660388836	""
UA000000102951448	1592411661574151	""
UA000000102951449	1592411661620954	""
UA000000102951451	1592411661818206	""
UA000000102951471	1592411665397771	""
UA000000102951472	1592411666041932	melinda27@valencia.com
UA000000102951475	1592411666321525	""
UA000000102951477	1592411666434466	""
UA000000102951483	1592411668372937	""
UA000000102951509	1592411671991914	nicolewilliams@lawson.com
UA000000102951511	1592411672382341	""
UA000000102951520	1592411675479552	""
UA000000102951522	1592411675930334	""
UA000000102951523	1592411676193955	""
UA000000102951533	1592411678245813	grahammark@gmail.com
UA000000102951535	1592411678371174	""
UA000000102951543	1592411679534585	""
UA000000102951545	1592411679792338	""
UA000000102951558	1592411681817813	""
UA000000102951562	1592411682051090	""
UA000000102951564	1592411682346839	""
UA000000102951657	1592411698049908	""
UA000000102951680	1592411701812067	""
UA000000102951708	1592411707858313	kingjames@yahoo.com
UA000000102951714	1592411709153886	hailey34@hotmail.com
UA000000102951716	1592411709670224	""
UA000000102951729	1592411711415385	""
UA000000102951731	1592411711851063	""
UA000000102951738	1592411712385217	""
UA000000102951745	1592411713076806	""
UA000000102951750	1592411713646749	ericsmith@perry.com
UA000000102951776	1592411717500075	""
UA000000102951793	1592411720271023	""
UA000000102951818	1592411724460501	""
UA000000102951824	1592411725826951	""
UA000000102951870	1592411733218616	""
UA000000102951884	1592411736182856	""
UA000000102951887	1592411736595523	""
